Title,Author,Date,Category,Code,Period
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.45,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.46,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.47,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.48,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.49,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.50,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.51,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.52,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.53,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.54,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.5.55,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.1,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.2,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.3a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.4a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.7,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.8,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.9,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.10,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.11,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.12,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.13a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.14,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.15,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.16,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.21,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.22,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.23,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.24,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.25a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.26,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.27,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.28,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.29,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.30,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.31,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.32,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.33,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.34,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.35,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.49a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.50,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.51,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.52,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.53,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.54a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.55,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.56,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.57,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.58a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.59,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.60a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.61a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.62a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.63,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.65,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.66,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.67,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.7.7,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.8a-j,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.9a-e,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.10a-h,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.11a-f,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.12a-f,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.13a-j,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.14a-k,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.15a-d,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.16a-j,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.17a-c,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.18a-h,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.19a-e,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.20a-b,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.21a-c,Republicano
Estudios de ornamentación. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.1.13,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.69,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.70,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.71,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.72,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.73,Republicano
Estudios de tipologías de cerámica. Serie 100 motivos de la decoración inka,Francisco Ernesto Olazo Olivera,ca. 1935-1945,Dibujo,2015.13.6.74,Republicano
Estudios para ilustración y viñeta,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1604,Republicano
Iglesia,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1104,Republicano
Mantaro,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1055,Republicano
Paisaje campestre,Antonino Espinosa Saldaña,ca. 1935-1945,Dibujo,2012.6.426,Republicano
"Paisajes andinos, estudios para ilustración",Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1605,Republicano
Río Chanchamayo,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1113,Republicano
Saucos,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1935-1945,Dibujo,2008.3.1125,Republicano
Retrato de danzantes,Sebastián Rodríguez,ca. 1935-1945,Fotografía,2009.1.7,Republicano
Retrato de familia,,ca. 1935-1945,Fotografía,2022.26.10,Republicano
Retrato de mujer,Sebastián Rodríguez,ca. 1935-1945,Fotografía,1989.8.36,Republicano
Sueño andino,,ca. 1935-1945,Fotografía,2022.43.9,Republicano
Cabeza de Cristo,Macedonio de la Torre,ca. 1935-1945,Pintura,2021.7.6,Republicano
Estudio de barca,Antonino Espinosa Saldaña,ca. 1935-1950,Dibujo,2012.6.241,Republicano
Estudio de barca y velero,Antonino Espinosa Saldaña,ca. 1935-1950,Dibujo,2012.6.242,Republicano
Estudio de viñetas,Carlos Quízpez Asín,ca. 1935-1950,Dibujo,2011.19.125,Republicano
Estudio de motivo zoomorfo,Carlos Quízpez Asín,ca. 1935-1955,Dibujo,2011.19.129,Republicano
Estudio de motivo zoomorfo,Carlos Quízpez Asín,ca. 1935-1955,Dibujo,2011.19.130,Republicano
Estudio de motivo zoomorfo,Carlos Quízpez Asín,ca. 1935-1955,Dibujo,2011.19.128,Republicano
Estudio de reptil,Carlos Quízpez Asín,ca. 1935-1955,Dibujo,2011.19.132,Republicano
Estudio de reptil,Carlos Quízpez Asín,ca. 1935-1955,Dibujo,2011.19.131,Republicano
Paisaje con cactus,Antonino Espinosa Saldaña,ca. 1935-1969,Dibujo,2012.6.405a-b,Republicano
Estudio para 'El puente de Lucre',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1936,Dibujo,2008.3.961,Republicano
Venados,Antonino Espinosa Saldaña,ca. 1936,Dibujo,2012.6.204,Republicano
Construcción de la Carretera Central,Eugenio Gózar,ca. 1936,Fotografía,2018.40.4,Republicano
Construcción de la Carretera Central,Eugenio Gózar,ca. 1936,Fotografía,2018.40.5,Republicano
Construcción de la Carretera Central,Eugenio Gózar,ca. 1936,Fotografía,2018.40.6,Republicano
Panorámica de Lima desde el Rímac,ROZMART,ca. 1936,Fotografía,2002.2.1,Republicano
Cardenal Eugenio Pacelli (estudio),Carlos Baca-Flor,ca. 1936,Pintura,1978.4.10,Republicano
Boceto para xilografía 'Zamba limeña',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1936-1941,Dibujo,2008.3.131,Republicano
Estudio para 'Zamba limeña',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1936-1941,Dibujo,2008.3.132,Republicano
Estudio para 'Zamba limeña',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1936-1941,Dibujo,2008.3.133,Republicano
Estudio para 'Zamba limeña',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1936-1941,Dibujo,2008.3.134,Republicano
Estudio de mujer indígena,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1937,Dibujo,2008.3.147,Republicano
Estudio para 'Paisaje andino',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1937,Dibujo,2008.3.1097,Republicano
Paisaje andino,Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1937,Dibujo,2008.3.1067,Republicano
Atelier de Manuel Piqueras Cotolí,Kuroki Riva,ca. 1937,Fotografía,2006.17.2,Republicano
Estudio de mujer bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.70,Republicano
Estudio de mujer bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.71,Republicano
Estudio de mujer bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.75,Republicano
Estudio de mujer bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.78,Republicano
Estudio de mujeres bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.69,Republicano
Estudio de pareja bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.73,Republicano
Estudio de pareja bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.95,Republicano
Estudio de pareja bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.96,Republicano
Estudio de pareja bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.98,Republicano
Estudio de parejas bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.49,Republicano
Estudio de parejas bailando para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.97,Republicano
Estudio para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.65,Republicano
Estudio para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.66,Republicano
Estudio para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.103,Republicano
Estudio para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.104,Republicano
Estudio para 'Marinera con cajón',Camilo Blas [José Alfonso Sánchez Urteaga],ca. 1938,Dibujo,2008.3.11a-b,Republicano
Estudio para Atahualpa,Carlos Baca-Flor,ca. 1938,Dibujo,V-2.0-0502,Republicano
Estudio para mural del bar L'Ermitage,Carlos Quízpez Asín,ca. 1938,Dibujo,2011.19.279,Republicano
Estudio para mural del bar L'Ermitage,Carlos Quízpez Asín,ca. 1938,Dibujo,2011.19.280,Republicano
Estudio para mural del bar L'Ermitage,Carlos Quízpez Asín,ca. 1938,Dibujo,2011.19.273,Republicano
Estudio para mural del bar L'Ermitage,Carlos Quízpez Asín,ca. 1938,Dibujo,2011.19.270,Republicano
